partner_A	partner_B	ligand_genes	receptor_genes	classification	directionality	id_cp_interaction
38	591	HLA-C	KIR2DL1	Signaling by HLA	Ligand-Receptor	CPI-SS0ABD11350
38	592	HLA-C	KIR2DL3	Signaling by HLA	Ligand-Receptor	CPI-SS0917CBD53
342	460	HLA-E	KLRC1	Signaling by HLA	Ligand-Receptor	CPI-SS03EF699C7
342	1422	HLA-E	KLRC1_KLRD1	Signaling by HLA	Ligand-Receptor	CPI-SC05A060D3B
342	461	HLA-E	KLRC2	Signaling by HLA	Ligand-Receptor	CPI-SS0C4FA643F
342	1423	HLA-E	KLRC2_KLRD1	Signaling by HLA	Ligand-Receptor	CPI-SC066BD3097
342	1424	HLA-E	KLRC3_KLRD1	Signaling by HLA	Ligand-Receptor	CPI-SC04E52CC72
342	462	HLA-E	KLRK1	Signaling by HLA	Ligand-Receptor	CPI-SS03339363E
342	1330	HLA-E	VSIR		Ligand-Receptor	CPI-SS0F16EAEBB
1345	1330	HLA-F	VSIR		Ligand-Receptor	CPI-SS0436D5870
1345	774	HLA-F	KIR3DS1	Signaling by HLA	Ligand-Receptor	CPI-SS04293B7DA
1345	874	HLA-F	LILRB1	Signaling by HLA	Ligand-Receptor	CPI-SS00150FB64
1336	874	HLA-G	LILRB1	Signaling by HLA	Ligand-Receptor	CPI-SS05CE87F88
1345	857	HLA-F	LILRB2	Signaling by HLA	Ligand-Receptor	CPI-SS0A76A8E97
1336	857	HLA-G	LILRB2	Signaling by HLA	Ligand-Receptor	CPI-SS0DBA81CCF
361	857	CD1D	LILRB2		Ligand-Receptor	CPI-SS0EAB03260
1379	1388	INHBA_INHBB	ACVR1C_ACVR2A	Signaling by Inhibin/Activin	Ligand-Receptor	CPI-CC0021FE823
238	1388	INHA	ACVR1C_ACVR2A	Signaling by Inhibin/Activin	Ligand-Receptor	CPI-SC0E760DE88
1380	1388	INHA_INHBA	ACVR1C_ACVR2A	Signaling by Inhibin/Activin	Ligand-Receptor	CPI-CC0BDA1C176
1381	1388	INHA_INHBB	ACVR1C_ACVR2A	Signaling by Inhibin/Activin	Ligand-Receptor	CPI-CC08375F742
1379	1389	INHBA_INHBB	ACVR1C_ACVR2B	Signaling by Inhibin/Activin	Ligand-Receptor	CPI-CC00485C63D
238	1389	INHA	ACVR1C_ACVR2B	Signaling by Inhibin/Activin	Ligand-Receptor	CPI-SC020B01F65
1380	1389	INHA_INHBA	ACVR1C_ACVR2B	Signaling by Inhibin/Activin	Ligand-Receptor	CPI-CC0C1E0C4B7
1381	1389	INHA_INHBB	ACVR1C_ACVR2B	Signaling by Inhibin/Activin	Ligand-Receptor	CPI-CC0E62974F4
177	246	INS	INSR	Signaling by Insulin-like precursor	Ligand-Receptor	CPI-SS05E4B1EBC
633	886	INSL3	RXFP2	Signaling by Insulin-like precursor	Ligand-Receptor	CPI-SS06CF55F94
1135	886	RLN1	RXFP2	Signaling by Relaxin	Ligand-Receptor	CPI-SS0D3A5646A
221	886	RLN2	RXFP2	Signaling by Relaxin	Ligand-Receptor	CPI-SS018FB4D9F
887	886	RLN3	RXFP2	Signaling by Relaxin	Ligand-Receptor	CPI-SS02754C0EA
1056	880	INSL5	RXFP4	Signaling by Insulin-like precursor	Ligand-Receptor	CPI-SS063355A7A
152	880	KNG1	RXFP4	Signaling by Kininogen	Ligand-Receptor	CPI-SS08EEE96C2
887	880	RLN3	RXFP4	Signaling by Relaxin	Ligand-Receptor	CPI-SS0C1348C3F
234	1467	IGF1	GPC3_IGF1R	Signaling by Insulin-like growth factor	Ligand-Receptor	CPI-SC033AB13AE
234	263	IGF1	IGF1R	Signaling by Insulin-like growth factor	Ligand-Receptor	CPI-SS0E41702C1
178	263	IGF2	IGF1R	Signaling by Insulin-like growth factor	Ligand-Receptor	CPI-SS0579FA162
234	1514	IGF1	ITGA6_ITGB4	Signaling by Insulin-like growth factor	Ligand-Receptor	CPI-SC0322BA9B5
707	1514	NRG1	ITGA6_ITGB4	Signaling by Neuregulin	Ligand-Receptor	CPI-SC06CB2F292
178	320	IGF2	IGF2R	Signaling by Insulin-like growth factor	Ligand-Receptor	CPI-SS042A6F835
381	847	IGFBP3	TMEM219	Signaling by Insulin-like growth factor	Ligand-Receptor	CPI-SS099ACF7FB
822	967	IGFL1	IGFLR1	Signaling by Insulin-like growth factor	Ligand-Receptor	CPI-SS00ABEE10B
825	967	IGFL2	IGFLR1	Signaling by Insulin-like growth factor	Ligand-Receptor	CPI-SS08EDE5442
826	967	IGFL3	IGFLR1	Signaling by Insulin-like growth factor	Ligand-Receptor	CPI-SS0327E1782
182	1612	IFNA1	IFNAR1_IFNAR2	Signaling by Interferon	Ligand-Receptor	CPI-SC0B4C33BBC
184	1612	IFNA10	IFNAR1_IFNAR2	Signaling by Interferon	Ligand-Receptor	CPI-SC0FD33E00A
188	1612	IFNA14	IFNAR1_IFNAR2	Signaling by Interferon	Ligand-Receptor	CPI-SC0618F57A3
233	1612	IFNA16	IFNAR1_IFNAR2	Signaling by Interferon	Ligand-Receptor	CPI-SC0E705491F
189	1612	IFNA17	IFNAR1_IFNAR2	Signaling by Interferon	Ligand-Receptor	CPI-SC006C626B1
183	1612	IFNA2	IFNAR1_IFNAR2	Signaling by Interferon	Ligand-Receptor	CPI-SC010EA0527
186	1612	IFNA21	IFNAR1_IFNAR2	Signaling by Interferon	Ligand-Receptor	CPI-SC08CA97CF7
232	1612	IFNA4	IFNAR1_IFNAR2	Signaling by Interferon	Ligand-Receptor	CPI-SC0EF11E801
187	1612	IFNA5	IFNAR1_IFNAR2	Signaling by Interferon	Ligand-Receptor	CPI-SC08152E49A
231	1612	IFNA6	IFNAR1_IFNAR2	Signaling by Interferon	Ligand-Receptor	CPI-SC0D85A6C82
185	1612	IFNA7	IFNAR1_IFNAR2	Signaling by Interferon	Ligand-Receptor	CPI-SC0FFF2B86F
520	1612	IFNA8	IFNAR1_IFNAR2	Signaling by Interferon	Ligand-Receptor	CPI-SC0E4586CC9
190	1612	IFNB1	IFNAR1_IFNAR2	Signaling by Interferon	Ligand-Receptor	CPI-SC02A19FC2F
844	1612	IFNE	IFNAR1_IFNAR2	Signaling by Interferon	Ligand-Receptor	CPI-SC06DAFCB1D
1010	1612	IFNK	IFNAR1_IFNAR2	Signaling by Interferon	Ligand-Receptor	CPI-SC0B0023C1C
230	1612	IFNW1	IFNAR1_IFNAR2	Signaling by Interferon	Ligand-Receptor	CPI-SC0C8750C37
191	1613	IFNG	IFNGR1_IFNGR2	Signaling by Interferon	Ligand-Receptor	CPI-SC02DEB4893
850	1614	IFNL1	IFNLR1_IL10RB	Signaling by Interferon	Ligand-Receptor	CPI-SC09F9339AD
854	1614	IFNL2	IFNLR1_IL10RB	Signaling by Interferon	Ligand-Receptor	CPI-SC00EEE0DC0
853	1614	IFNL3	IFNLR1_IL10RB	Signaling by Interferon	Ligand-Receptor	CPI-SC01610499E
853	1492	IFNL3	IFNLR1_IL10RB	Signaling by Interferon	Ligand-Receptor	CPI-SC04BFAF330
1495	1496	EBI3_IL12A	IL12RB2_IL6ST	Signaling by Interleukin	Ligand-Receptor	CPI-CC0D8A77C69
1490	1491	EBI3_IL27	IL27RA_IL6ST	Signaling by Interleukin	Ligand-Receptor	CPI-CC0B5110FC9
433	1470	IL10	IL10RA_IL10RB	Signaling by Interleukin	Ligand-Receptor	CPI-SC0104DF8E5
410	1471	IL11	IL11RA_IL6ST	Signaling by Interleukin	Ligand-Receptor	CPI-SC0409FF431
1472	1473	IL12A_IL12B	IL12RB1_IL12RB2	Signaling by Interleukin	Ligand-Receptor	CPI-CC025CA2E0D
1487	1488	IL12B_IL23A	IL12RB1_IL23R	Signaling by Interleukin	Ligand-Receptor	CPI-CC08EF3C145
535	1474	IL13	IL13RA1_IL4R	Signaling by Interleukin	Ligand-Receptor	CPI-SC0B433D463
239	1474	IL4	IL13RA1_IL4R	Signaling by Interleukin	Ligand-Receptor	CPI-SC023416061
535	772	IL13	IL13RA2	Signaling by Interleukin	Ligand-Receptor	CPI-SS066FBE098
566	1475	IL15	IL15RA_IL2RB	Signaling by Interleukin	Ligand-Receptor	CPI-SC0C6EBD4D8
1476	1478	IL17A_IL17F	IL17RA_IL17RC	Signaling by Interleukin	Ligand-Receptor	CPI-CC06B463FFC
914	1478	IL17F	IL17RA_IL17RC	Signaling by Interleukin	Ligand-Receptor	CPI-SC02A0FA6D4
1009	1479	IL17C	IL17RA_IL17RE	Signaling by Interleukin	Ligand-Receptor	CPI-SC0BB896AE4
762	1480	IL18	IL18R1_IL18RAP	Signaling by Interleukin	Ligand-Receptor	CPI-SC09CC14C07
1026	1483	IL19	IL20RA_IL20RB	Signaling by Interleukin	Ligand-Receptor	CPI-SC04A53DBF4
1001	1483	IL20	IL20RA_IL20RB	Signaling by Interleukin	Ligand-Receptor	CPI-SC011731570
737	1483	IL24	IL20RA_IL20RB	Signaling by Interleukin	Ligand-Receptor	CPI-SC0BB766C68
192	1468	IL1A	IL1R1_IL1RAP	Signaling by Interleukin	Ligand-Receptor	CPI-SC0A7A5EEB3
193	1468	IL1B	IL1R1_IL1RAP	Signaling by Interleukin	Ligand-Receptor	CPI-SC0D5A18C2E
387	1468	IL1RN	IL1R1_IL1RAP	Signaling by Interleukin	Ligand-Receptor	CPI-SC06CA2BDAB
192	1469	IL1A	IL1R2_IL1RAP	Signaling by Interleukin	Ligand-Receptor	CPI-SC0629FB330
193	1469	IL1B	IL1R2_IL1RAP	Signaling by Interleukin	Ligand-Receptor	CPI-SC01BC018A0
387	1469	IL1RN	IL1R2_IL1RAP	Signaling by Interleukin	Ligand-Receptor	CPI-SC0CEE7CCC6
884	1497	IL1F10	IL1RAP_IL1RL2	Signaling by Interleukin	Ligand-Receptor	CPI-SC038482032
1025	1497	IL36A	IL1RAP_IL1RL2	Signaling by Interleukin	Ligand-Receptor	CPI-SC0116DFCC5
1005	1497	IL36B	IL1RAP_IL1RL2	Signaling by Interleukin	Ligand-Receptor	CPI-SC09328ED75
1006	1497	IL36G	IL1RAP_IL1RL2	Signaling by Interleukin	Ligand-Receptor	CPI-SC01F1DB97B
1017	1497	IL36RN	IL1RAP_IL1RL2	Signaling by Interleukin	Ligand-Receptor	CPI-SC00798A43E
987	1288	IL1RAP	PTPRF	Signaling by Interleukin	Adhesion-Adhesion	CPI-SS0E12A78EF
1253	1288	LRRC4B	PTPRF	Signaling by Leucine Rich Repeat And Fibronectin	Ligand-Receptor	CPI-SS0D8DC28C6
1254	1288	LRRC4C	PTPRF	Signaling by Leucine Rich Repeat And Fibronectin	Ligand-Receptor	CPI-SS00373B59C
1255	1288	LRFN4	PTPRF	Signaling by Leucine Rich Repeat And Fibronectin	Ligand-Receptor	CPI-SS0F023190B
1256	1288	LRFN5	PTPRF	Signaling by Leucine Rich Repeat And Fibronectin	Ligand-Receptor	CPI-SS0CBB9D57D
677	1481	IL2	IL2RA_IL2RB_IL2RG	Signaling by Interleukin	Ligand-Receptor	CPI-SC0114881C6
677	1482	IL2	IL2RB_IL2RG	Signaling by Interleukin	Ligand-Receptor	CPI-SC0DE80D39C
1001	1484	IL20	IL20RB_IL22RA1	Signaling by Interleukin	Ligand-Receptor	CPI-SC0047E083C
737	1484	IL24	IL20RB_IL22RA1	Signaling by Interleukin	Ligand-Receptor	CPI-SC0E9FD5822
971	1485	IL21	IL21R_IL2RG	Signaling by Interleukin	Ligand-Receptor	CPI-SC01684BC2F
955	1486	IL22	IL10RB_IL22RA1	Signaling by Interleukin	Ligand-Receptor	CPI-SC052CCA5BF
959	1477	IL25	IL17RA_IL17RB	Signaling by Interleukin	Ligand-Receptor	CPI-SC0E7A581B3
988	1489	IL26	IL10RB_IL20RA	Signaling by Interleukin	Ligand-Receptor	CPI-SC0F4F95585
278	1493	IL3	CSF2RB_IL3RA	Signaling by Interleukin	Ligand-Receptor	CPI-SC03898BCD9
136	1494	IL33	IL1RAP_IL1RL1	Signaling by Interleukin	Ligand-Receptor	CPI-SC0A2B4E2CE
1004	1498	IL37	IL18R1_SIGIRR	Signaling by Interleukin	Ligand-Receptor	CPI-SC025EE7104
239	1499	IL4	IL2RG_IL4R	Signaling by Interleukin	Ligand-Receptor	CPI-SC0C7198849
240	1500	IL5	CSF2RB_IL5RA	Signaling by Interleukin	Ligand-Receptor	CPI-SC0C37FB4AC
242	1501	IL6	IL6R_IL6ST	Signaling by Interleukin	Ligand-Receptor	CPI-SC0E81D7329
332	1502	IL7	IL2RG_IL7R	Signaling by Interleukin	Ligand-Receptor	CPI-SC0089DC473
354	1503	IL9	IL2RG_IL9R	Signaling by Interleukin	Ligand-Receptor	CPI-SC0527CE995
876	1547	RAET1E	HCST_KLRK1	Signaling by Killer Cell Lectin Like Receptor K1	Ligand-Receptor	CPI-SC0240A44BC
817	1547	RAET1G	HCST_KLRK1	Signaling by Killer Cell Lectin Like Receptor K1	Ligand-Receptor	CPI-SC0A30300BD
812	1547	RAET1L	HCST_KLRK1	Signaling by Killer Cell Lectin Like Receptor K1	Ligand-Receptor	CPI-SC0AAC92741
948	1547	ULBP1	HCST_KLRK1	Signaling by Killer Cell Lectin Like Receptor K1	Ligand-Receptor	CPI-SC07B215915
947	1547	ULBP2	HCST_KLRK1	Signaling by Killer Cell Lectin Like Receptor K1	Ligand-Receptor	CPI-SC013345660
946	1547	ULBP3	HCST_KLRK1	Signaling by Killer Cell Lectin Like Receptor K1	Ligand-Receptor	CPI-SC059E0FCB6
801	1547	MICA	HCST_KLRK1		Ligand-Receptor	CPI-SC0324880F8
800	1547	MICB	HCST_KLRK1		Ligand-Receptor	CPI-SC00BFC481D
152	602	KNG1	BDKRB1	Signaling by Kininogen	Ligand-Receptor	CPI-SS075D9B9AD
152	490	KNG1	BDKRB2	Signaling by Kininogen	Ligand-Receptor	CPI-SS0F21F1570
119	334	LEFTY1	TDGF1	Signaling by Left-right determination factor	Ligand-Receptor	CPI-SS0E9F84F1F
47	334	LEFTY2	TDGF1	Signaling by Left-right determination factor	Ligand-Receptor	CPI-SS033A27302
821	35	CLEC2A	KLRF2	Signaling by Leptin	Ligand-Receptor	CPI-SS0CD8D0164
888	1008	CLEC2B	KLRF1	Signaling by Leptin	Ligand-Receptor	CPI-SS025C8F785
1253	1287	LRRC4B	PTPRD	Signaling by Leucine Rich Repeat And Fibronectin	Ligand-Receptor	CPI-SS0E0D00210
1255	1287	LRFN4	PTPRD	Signaling by Leucine Rich Repeat And Fibronectin	Ligand-Receptor	CPI-SS0FA9304CE
1256	1287	LRFN5	PTPRD	Signaling by Leucine Rich Repeat And Fibronectin	Ligand-Receptor	CPI-SS081E1A895
1266	1287	NLGN3	PTPRD	Signaling by Neuroligin	Ligand-Receptor	CPI-SS08069FE13
1309	1287	SLITRK1	PTPRD	Signaling by SLIT and NTRK-like protein	Ligand-Receptor	CPI-SS0522C3A29
1310	1287	SLITRK2	PTPRD	Signaling by SLIT and NTRK-like protein	Ligand-Receptor	CPI-SS09B85D556
1311	1287	SLITRK3	PTPRD	Signaling by SLIT and NTRK-like protein	Ligand-Receptor	CPI-SS044E718AF
1535	1049	DPEP1	CYSLTR1	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS0150916A7
1536	1049	DPEP2	CYSLTR1	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS048E474A5
1537	1049	DPEP3	CYSLTR1	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS0C89AD6A7
1698	1049	GGT1	CYSLTR1	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS066F8F865
1534	1049	GGT1_GGT5	CYSLTR1	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS0C4ABE334
1697	1049	LTC4S	CYSLTR1	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS0215886EA
1539	1049	ALOX12	CYSLTR1	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS0C1CAC8F7
1533	1049	ALOX5_ALOX5AP_LTC4S	CYSLTR1	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS0891F5216
1540	1049	ALOX5_ALOX5AP_LTC4S	CYSLTR1	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS087E1C654
1535	996	DPEP1	CYSLTR2	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS08225A985
1536	996	DPEP2	CYSLTR2	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS058C0BB88
1537	996	DPEP3	CYSLTR2	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS0208210C9
1698	996	GGT1	CYSLTR2	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS0E87D8FFA
1534	996	GGT1_GGT5	CYSLTR2	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS0A0F970F5
1697	996	LTC4S	CYSLTR2	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS077A507B6
1533	996	ALOX5_ALOX5AP_LTC4S	CYSLTR2	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS01FC3CF4D
1534	742	GGT1_GGT5	GPR17	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS0957C3253
1532	742	LTA4H	GPR17	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS0AFE4D0CB
1533	742	ALOX5_ALOX5AP_LTC4S	GPR17	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS00DCACEEE
1532	782	LTA4H	LTB4R	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS047D9C0D7
1364	782	PTGR1	LTB4R	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS0A5B6BD7A
1532	984	LTA4H	LTB4R2	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS0F5B070C5
1364	984	PTGR1	LTB4R2	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS04A56D5BE
723	554	LTB	LTBR	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-SS02C509183
86	554	TNFSF14	LTBR	Signaling by Tumor necrosis factor	Ligand-Receptor	CPI-SS0859C173B
1370	879	ALOX5_ALOX5AP_LTC4S	OXER1	Signaling by Lipoxin/Leukotriene	Ligand-Receptor	CPI-CS016CDFE07
608	598	XCL1	XCR1	Signaling by Lymphotactin	Ligand-Receptor	CPI-SS07EF9679E
1015	598	XCL2	XCR1	Signaling by Lymphotactin	Ligand-Receptor	CPI-SS0E29693E6
1250	618	LPAR1	ADGRE5	Signaling by Lysophosphatidic acid receptor	Receptor-Receptor	CPI-SS0E4245B64
1251	618	LPAR2	ADGRE5	Signaling by Lysophosphatidic acid receptor	Receptor-Receptor	CPI-SS076F4624B
1252	618	LPAR3	ADGRE5	Signaling by Lysophosphatidic acid receptor	Receptor-Receptor	CPI-SS046661AE7
224	618	THY1	ADGRE5	Adhesion by antigen THY1	Adhesion-Adhesion	CPI-SS0118D1B89
1522	618	ITGAV_ITGB1	ADGRE5	Signaling by Integrin	Ligand-Receptor	CPI-CS0D69D106B
1523	618	ITGAV_ITGB3	ADGRE5	Signaling by Integrin	Ligand-Receptor	CPI-CS056DF06D6
268	618	CD55	ADGRE5		Ligand-Receptor	CPI-SS061A7E099
1308	618	SFTPD	ADGRE5		Ligand-Receptor	CPI-SS0305C793D
1543	610	ASMT	MTNR1A	Signaling by Melatonin	Ligand-Receptor	CPI-CS05C6F5BDD
1543	621	ASMT	MTNR1B	Signaling by Melatonin	Ligand-Receptor	CPI-CS0586481F9
423	1041	MDK	ALK	Signaling by Midkine	Ligand-Receptor	CPI-SS012AFC842
414	1041	PTN	ALK	Signaling by Pleiotrophin	Ligand-Receptor	CPI-SS05D7900BF
423	441	MDK	PTPRZ1	Signaling by Midkine	Ligand-Receptor	CPI-SS027E12A36
414	441	PTN	PTPRZ1	Signaling by Pleiotrophin	Ligand-Receptor	CPI-SS04E690D72
216	1546	AMH	ACVR1_AMHR2	Signaling by Muellerian-inhibiting factor	Ligand-Receptor	CPI-SC0C68323CF
216	1544	AMH	AMHR2_BMPR1A	Signaling by Muellerian-inhibiting factor	Ligand-Receptor	CPI-SC077F81192
216	1545	AMH	AMHR2_BMPR1B	Signaling by Muellerian-inhibiting factor	Ligand-Receptor	CPI-SC09C7944F4
989	353	NECTIN3	PVR	Signaling by Nectin	Ligand-Receptor	CPI-SS042FCC9BE
132	588	NTN1	DCC	Signaling by Netrin	Ligand-Receptor	CPI-SS04F1CBF06
132	99	NTN1	DSCAM	Signaling by Netrin	Ligand-Receptor	CPI-SS0E3C09735
132	835	NTN1	UNC5A	Signaling by Netrin	Ligand-Receptor	CPI-SS0503D8A55
132	855	NTN1	UNC5B	Signaling by Netrin	Ligand-Receptor	CPI-SS00C9DE87A
969	855	NTN4	UNC5B	Signaling by Netrin	Ligand-Receptor	CPI-SS0C72D53A2
132	125	NTN1	UNC5C	Signaling by Netrin	Ligand-Receptor	CPI-SS07660BCA2
969	829	NTN4	UNC5D	Signaling by Netrin	Ligand-Receptor	CPI-SS0BA4E3F44
1274	1087	NRXN1	DAG1	Signaling by Neurexin	Receptor-Receptor	CPI-SS085E14488
1276	1087	NRXN2	DAG1	Signaling by Neurexin	Receptor-Receptor	CPI-SS0193D81E1
1124	970	NMS	NMUR1	Signaling by Neuromedin	Ligand-Receptor	CPI-SS0148BDF1C
617	970	NMU	NMUR1	Signaling by Neuromedin	Ligand-Receptor	CPI-SS018BD4882
1124	952	NMS	NMUR2	Signaling by Neuromedin	Ligand-Receptor	CPI-SS0C849D294
617	952	NMU	NMUR2	Signaling by Neuromedin	Ligand-Receptor	CPI-SS07B3139A0
872	612	NPB	NPBWR1	Signaling by Neuropeptide precursor	Ligand-Receptor	CPI-SS031151895
861	612	NPW	NPBWR1	Signaling by Neuropeptide precursor	Ligand-Receptor	CPI-SS0888931C5
872	613	NPB	NPBWR2	Signaling by Neuropeptide precursor	Ligand-Receptor	CPI-SS014F62612
861	613	NPW	NPBWR2	Signaling by Neuropeptide precursor	Ligand-Receptor	CPI-SS06EFFDDF4
1270	1082	NPFF	NPFFR1	Signaling by Neuropeptide precursor	Ligand-Receptor	CPI-SS0C7FC7214
1270	1271	NPFF	NPFFR2	Signaling by Neuropeptide precursor	Ligand-Receptor	CPI-SS06CA10698
159	362	NPPA	NPR1	Signaling by Neuropeptide precursor	Ligand-Receptor	CPI-SS032AD1183
297	830	NPS	NPSR1	Signaling by Neuropeptide precursor	Ligand-Receptor	CPI-SS0270A2CA9
504	1081	NTS	NTSR1	Signaling by Neurotensin	Ligand-Receptor	CPI-SS06C93E09A
504	1279	NTS	NTSR2	Signaling by Neurotensin	Ligand-Receptor	CPI-SS0BF87B9DD
932	1592	NRTN	GFRA2_RET	Signaling by Neurotrophin	Ligand-Receptor	CPI-SC060C69786
409	789	NTF3	NTRK3	Signaling by Neurotrophin	Ligand-Receptor	CPI-SS05162C56B
744	789	PTPRS	NTRK3		Receptor-Receptor	CPI-SS01D36DDFA
918	1548	NODAL	ACVR1B_ACVR2A_CFC1	Signaling by NODAL	Ligand-Receptor	CPI-SC08F1D4358
918	1549	NODAL	ACVR1B_ACVR2A_TDGF1	Signaling by NODAL	Ligand-Receptor	CPI-SC08C72892F
918	1550	NODAL	ACVR1B_ACVR2B_CFC1	Signaling by NODAL	Ligand-Receptor	CPI-SC0397B3290
918	1551	NODAL	ACVR1B_ACVR2B_TDGF1	Signaling by NODAL	Ligand-Receptor	CPI-SC0C620668E
918	1552	NODAL	ACVR1C_ACVR2B_CFC1	Signaling by NODAL	Ligand-Receptor	CPI-SC0AB5E1FE3
918	1553	NODAL	ACVR1C_ACVR2B_TDGF1	Signaling by NODAL	Ligand-Receptor	CPI-SC061F99EF4
734	601	CNTN1	NOTCH1	Signaling by Notch	Ligand-Receptor	CPI-SS0A6FCBF7C
693	601	DLK1	NOTCH1	Signaling by Notch	Ligand-Receptor	CPI-SS0FC612D4D
53	601	DLL1	NOTCH1	Signaling by Notch	Ligand-Receptor	CPI-SS04A5D6B6F
1000	601	DLL3	NOTCH1	Signaling by Notch	Ligand-Receptor	CPI-SS0E5A6ADB3
991	601	DLL4	NOTCH1	Signaling by Notch	Ligand-Receptor	CPI-SS0AFCA0602
685	601	JAG1	NOTCH1	Signaling by Notch	Ligand-Receptor	CPI-SS052ADA696
1046	601	JAG2	NOTCH1	Signaling by Notch	Ligand-Receptor	CPI-SS0DB3F5A37
734	717	CNTN1	NOTCH2	Signaling by Notch	Ligand-Receptor	CPI-SS029811409
693	717	DLK1	NOTCH2	Signaling by Notch	Ligand-Receptor	CPI-SS0E1A8414D
53	717	DLL1	NOTCH2	Signaling by Notch	Ligand-Receptor	CPI-SS0423580E5
1000	717	DLL3	NOTCH2	Signaling by Notch	Ligand-Receptor	CPI-SS06BBCAC08
991	717	DLL4	NOTCH2	Signaling by Notch	Ligand-Receptor	CPI-SS08E4D6FA9
685	717	JAG1	NOTCH2	Signaling by Notch	Ligand-Receptor	CPI-SS060B82BBC
1046	717	JAG2	NOTCH2	Signaling by Notch	Ligand-Receptor	CPI-SS065B2DBAE
734	1262	CNTN1	MCAM		Adhesion-Adhesion	CPI-SS0730D1EF3
734	1273	CNTN1	NRCAM		Adhesion-Adhesion	CPI-SS0BDC912F3
693	1040	DLK1	NOTCH3	Signaling by Notch	Ligand-Receptor	CPI-SS007AA9FDE
53	1040	DLL1	NOTCH3	Signaling by Notch	Ligand-Receptor	CPI-SS047232C64
1000	1040	DLL3	NOTCH3	Signaling by Notch	Ligand-Receptor	CPI-SS035E5A708
991	1040	DLL4	NOTCH3	Signaling by Notch	Ligand-Receptor	CPI-SS0938C6980
685	1040	JAG1	NOTCH3	Signaling by Notch	Ligand-Receptor	CPI-SS0B99F22A2
1046	1040	JAG2	NOTCH3	Signaling by Notch	Ligand-Receptor	CPI-SS0263EFDDF
693	923	DLK1	NOTCH4	Signaling by Notch	Ligand-Receptor	CPI-SS0D37C7C70
53	923	DLL1	NOTCH4	Signaling by Notch	Ligand-Receptor	CPI-SS0FB5FE587
1000	923	DLL3	NOTCH4	Signaling by Notch	Ligand-Receptor	CPI-SS098C2FFC0
991	923	DLL4	NOTCH4	Signaling by Notch	Ligand-Receptor	CPI-SS0558101D1
685	923	JAG1	NOTCH4	Signaling by Notch	Ligand-Receptor	CPI-SS0837E9F59
1046	923	JAG2	NOTCH4	Signaling by Notch	Ligand-Receptor	CPI-SS096F3E0F2
685	359	JAG1	CD46		Ligand-Receptor	CPI-SS015B87133
685	1325	JAG1	VASN		Ligand-Receptor	CPI-SS0EDD8CDD4
1046	1325	JAG2	VASN		Ligand-Receptor	CPI-SS02EEA092C
341	1538	OSM	IL6ST_LIFR	Signaling by Oncostatin-M precursor	Ligand-Receptor	CPI-SC0CDC669B3
352	1538	LIF	IL6ST_LIFR		Ligand-Receptor	CPI-SC0F30798CC
341	1554	OSM	IL6ST_OSMR	Signaling by Oncostatin-M precursor	Ligand-Receptor	CPI-SC04DB1BDAB
164	567	PDYN	OPRD1	Signaling by Opioid	Ligand-Receptor	CPI-SS0CD40D735
163	567	PENK	OPRD1	Signaling by Opioid	Ligand-Receptor	CPI-SS0BD6EE954
1632	567	POMC	OPRD1	Signaling by Proopiomelanocortin	Ligand-Receptor	CPI-CS005209739
164	568	PDYN	OPRK1	Signaling by Opioid	Ligand-Receptor	CPI-SS0AFFDEC0B
163	568	PENK	OPRK1	Signaling by Opioid	Ligand-Receptor	CPI-SS0D1EF9598
1632	568	POMC	OPRK1	Signaling by Proopiomelanocortin	Ligand-Receptor	CPI-CS040CDD259
164	541	PDYN	OPRM1	Signaling by Opioid	Ligand-Receptor	CPI-SS0D0DC29DB
